target,target_label,model_name,target_transform,train_rmse,train_mae,train_normalised_rmse,train_r2,train_max_abs_error,validation_rmse,validation_mae,validation_normalised_rmse,validation_r2,validation_max_abs_error
maximum_pressure_impulse_Pa_s,Maximum-pressure impulse [Pa s],gaussian_process_rbf,raw,84.58535195127448,63.862416671495765,0.06714692715303336,0.922457545382917,283.6468676266795,238.31456311160477,199.8261768913991,0.23179746290228878,-0.01770754009602271,554.6389325620876
maximum_pressure_impulse_Pa_s,Maximum-pressure impulse [Pa s],gaussian_process_rbf,log1p,107.39523754470123,80.36982666446333,0.08525424350247812,0.8749973358753329,395.53688561665604,242.51318517991163,203.55787321466977,0.23588126680588536,-0.05388333927951794,578.0396614973524
first_distributed_wetting_time_s,First distributed wetting time [s],poly2_ridge,raw,0.051598699916326964,0.04407392745295029,0.1086288419291094,0.8808000055738593,0.13788435765999585,0.04548624877150496,0.03805432804381416,0.10221628937416845,0.9012351804680452,0.10621853825018407
first_distributed_wetting_time_s,First distributed wetting time [s],poly2_ridge,log1p,0.050489567017768605,0.04322542081514595,0.10629382530056548,0.8858694239541136,0.11223862921407783,0.046638566566626745,0.0388337293166531,0.10480576756545337,0.8961677134699102,0.11006751688010735
first_distributed_wetting_time_s,First distributed wetting time [s],poly3_ridge,raw,0.03844247650165862,0.03058833592094148,0.08093152947717605,0.9338360489423737,0.10232687879152408,0.04138391318723042,0.03157274789673485,0.09299755772411332,0.9182467288778914,0.09867307015344023
first_distributed_wetting_time_s,First distributed wetting time [s],poly3_ridge,log1p,0.03947894032777566,0.03111008634105168,0.08311355858479086,0.9302202047655037,0.1053614661450954,0.043595128266463855,0.032936072547837876,0.09796658037407609,0.9092768858002954,0.10193394303659375
first_distributed_wetting_time_s,First distributed wetting time [s],rbf_svr,raw,0.0217504012319018,0.017911950777537555,0.04579031838295116,0.9788196436686252,0.08416402792507294,0.02824472883202613,0.022403205973998686,0.06347130074612614,0.961918254251387,0.07053521526257506
first_distributed_wetting_time_s,First distributed wetting time [s],rbf_svr,log1p,0.023737088984210338,0.020618726405852408,0.04997281891412703,0.9747736955808812,0.07850586997840203,0.030544345245693206,0.026086229986080824,0.06863897808020945,0.9554647730408492,0.0685340381651302
first_distributed_wetting_time_s,First distributed wetting time [s],kernel_ridge_rbf,raw,0.009704819511165072,0.006391797653128981,0.020431198970873837,0.9957832908892448,0.04000226194472306,0.024220381661152354,0.017024871515722736,0.05442782395764575,0.9719970364686719,0.0754436576043554
first_distributed_wetting_time_s,First distributed wetting time [s],kernel_ridge_rbf,log1p,0.00970656626069699,0.00633214380660545,0.020434876338309454,0.9957817728398859,0.04225784588596515,0.024467257740873955,0.017260776610638507,0.0549826016648853,0.9714232639270642,0.07670369094704532
first_distributed_wetting_time_s,First distributed wetting time [s],random_forest,raw,0.016202793964279483,0.009652270628337348,0.034111145187956805,0.9882461935306383,0.10493759353741511,0.04296882596363167,0.023383658891373182,0.09655915946883523,0.9118648789668922,0.18575114847454083
first_distributed_wetting_time_s,First distributed wetting time [s],random_forest,log1p,0.016196881833404952,0.0095964261324004,0.034098698596642,0.9882547695039415,0.10074748938733202,0.04310348116119811,0.02346261604097507,0.09686175541842273,0.9113116198290929,0.18570868633956789
first_distributed_wetting_time_s,First distributed wetting time [s],extra_trees,raw,5.3788234651533446e-15,4.4408111784551e-15,1.1323838874007042e-14,1.0,1.2101430968414206e-14,0.025582470910786508,0.014074259259259455,0.057488698675924745,0.9687588502963821,0.08065555555555809
first_distributed_wetting_time_s,First distributed wetting time [s],extra_trees,log1p,5.7845667439280736e-15,4.700969124823166e-15,1.2178035250374892e-14,1.0,1.3655743202889425e-14,0.02653996073278934,0.014477472164593686,0.059640361197279425,0.9663765260841651,0.08490462075631999
first_distributed_wetting_time_s,First distributed wetting time [s],gradient_boosting,raw,0.01675898392572549,0.011543815073828907,0.03528207142257998,0.9874254027091385,0.08578788441297425,0.039893963642552245,0.02323263093005009,0.08964935650011742,0.9240275022280532,0.156426130179126
first_distributed_wetting_time_s,First distributed wetting time [s],gradient_boosting,log1p,0.016872138545494412,0.011575333942108924,0.03552029167472508,0.9872550251591868,0.08034864062927882,0.03964893251040847,0.023067083577117554,0.08909872474249095,0.9249578915047113,0.15522350652501493
first_distributed_wetting_time_s,First distributed wetting time [s],knn_distance,raw,0.0,0.0,0.0,1.0,0.0,0.02837413648807324,0.017055497335378554,0.06376210446758032,0.9615684998709123,0.10509684064547642
first_distributed_wetting_time_s,First distributed wetting time [s],knn_distance,log1p,2.902143028716513e-17,1.3028127329785001e-17,6.109774797297923e-17,1.0,1.1102230246251565e-16,0.029328846487554527,0.017422026570167125,0.06590752019675175,0.9589387662061939,0.10712633450938247
first_distributed_wetting_time_s,First distributed wetting time [s],gaussian_process_matern,raw,0.012324633365211416,0.007033965942869649,0.025946596558339825,0.9931994077848436,0.06486621399643216,0.023553591573049846,0.014963460297464355,0.05292941926528056,0.9735176628727172,0.07657500750588475
first_distributed_wetting_time_s,First distributed wetting time [s],gaussian_process_matern,log1p,0.012195119647853204,0.006816553804722707,0.02567393610074359,0.9933415851876775,0.06679702373445168,0.024046772467455346,0.015200660222439289,0.05403769093810191,0.9723970424111809,0.07821096253220405
first_distributed_wetting_time_s,First distributed wetting time [s],gaussian_process_rbf,raw,0.01585327060935497,0.009643814905900498,0.03337530654601046,0.9887478254013304,0.08388976018371752,0.14789144055427353,0.14105660835762873,0.3323403158523001,-0.04406637339598496,0.240466472303207
first_distributed_wetting_time_s,First distributed wetting time [s],gaussian_process_rbf,log1p,0.015540046433943753,0.009323019276717756,0.03271588722935527,0.9891880671219752,0.0831812768128467,0.14981509078212846,0.14354441002094134,0.33666312535309767,-0.07140372892707503,0.2487591445142489
